locusId	sysName	desc	setATCH99 Time0	setATCH100 Time0	setATCH113 LB	setATCH114 LB	setATCH115 LB	setATCH131 M9	setATCH132 M9	setATCH133 M9	setATCH166 Time0	setATCH167 Time0	setATCH168 PDB	setATCH169 PDB	setATCH170 PDB	setATCH171 Atlantic	setATCH172 Atlantic	setATCH173 Atlantic	setATCH174 Atlantic	setATCH175 Atlantic	setATCH176 Atlantic	setATCH177 Norland	setATCH178 Norland	setATCH179 Norland	setATCH180 Norland	setATCH181 Norland	setATCH182 Norland	setATCH183 Upstate	setATCH184 Upstate	setATCH185 Upstate	setATCH186 Upstate	setATCH187 Upstate	setATCH188 Upstate	setATCH238 Time0	setATCH239 Time0	setATCH240 LB	setATCH241 LB	setATCH242 LB	setATCH243 PDB	setATCH244 PDB	setATCH245 PDB	setATCH246 M9	setATCH247 M9	setATCH248 M9
DZA65_RS00015	DZA65_RS00015	DNA replication/repair protein RecF	0.109359654978351	0.109359654978351	0.15162717865241	0.090093399848931	0.0894034952861011	0.105697701461011	0.112509661742249	0.124261519943225	0.119880595801825	0.119880595801825	0.0997015657683932	0.0985719967993087	0.0996047918816974	0.100093673206123	0.113337080798503	0.107278681841162	0.112976950868305	0.104639503963485	0.105142136910133	0.101215148237947	0.102293546410472	0.1119271153967	0.102741741032449	0.101215148237947	0.100093673206123	0.105269672081054	0.0997015657683932	0.10578753346407	0.116419364101755	0.108282559359807	0.108876837746755	0.0999734893428363	0.0999734893428363	0.111625931880825	0.109570129869686	0.110785065630239	0.104701933726868	0.104701933726868	0.106225199501071	0.0996750021635872	0.0991484212052209	0.0994101930249523
DZA65_RS00025	DZA65_RS00025	MFS transporter	0.0683054361267805	0.0683054361267805	0.0848853577168126	0.0543934312766216	0.0552169181935543	0.061506291291957	0.0691913240910401	0.0706767069298986	0.0710953857795768	0.0710953857795768	0.0584476822651149	0.0571574664051585	0.0570067763274376	0.0634941835407538	0.0575178252563274	0.0609768644348508	0.0645180287606754	0.0620426061060706	0.063207505874571	0.0640566512026327	0.0623836884198655	0.065125812627738	0.0599540972770491	0.0634075196686144	0.0601295501421889	0.0596321224697235	0.0590342701812506	0.0621465734417947	0.0661430105102233	0.0663912294514556	0.0627615719196206	0.0567154733123778	0.0567154733123778	0.0629775518357474	0.0587169880741847	0.0644146697041333	0.0590353607083846	0.0598796805574847	0.0575647088152786	0.0557489581042831	0.0573558940613661	0.0575910404962703
DZA65_RS00030	DZA65_RS00030	16S rRNA (guanine(1516)-N(2))-methyltransferase RsmJ	0.188796327029352	0.188796327029352	0.241845649932403	0.152601385695185	0.148681321894644	0.174328214173394	0.173699087710391	0.20486707142602	0.195423275308273	0.195423275308273	0.173196825518261	0.154112085134009	0.166404395461317	0.168352707211382	0.181597715983312	0.170421855041846	0.203991723779888	0.174972829963731	0.161995413430426	0.187013664402628	0.172623949553519	0.17620719139628	0.166880750132692	0.17620719139628	0.168352707211382	0.17948575989461	0.171505463027604	0.182327952775075	0.165934921483097	0.200499200727034	0.200499200727034	0.155802379697419	0.155802379697419	0.163381418425687	0.152139001236104	0.166633733376354	0.174850130419312	0.171674233766667	0.164650549086644	0.16096097644252	0.152601673485919	0.15980588463796
DZA65_RS00035	DZA65_RS00035	oligopeptidase A	0.0511310105549123	0.0511310105549123	0.0670073337271548	0.0410214097902712	0.042114937295702	0.0458616240491767	0.0495479113071361	0.0525835618867339	0.0506236415825297	0.0506236415825297	0.0618251727837178	0.0634363493477148	0.0621030129288658	0.0460111560621636	0.0457637003872308	0.0487714241733801	0.0507187572797811	0.0501660105166385	0.0504563788080712	0.0485211561055199	0.0496547366934127	0.0500151998835522	0.0465738606907235	0.0485649033424811	0.0451404550996396	0.0452555413485029	0.0426037710436861	0.0454469559434043	0.0489667601824578	0.0503873982389529	0.0489062849111206	0.0415838079624509	0.0415838079624509	0.0463024818306852	0.0457244905995696	0.0484827817480947	0.0588380563318748	0.0571995526311671	0.0586517377766006	0.0412667509591485	0.0432512495839566	0.0425090112487063
DZA65_RS00040	DZA65_RS00040	DUF2623 domain-containing protein	0.105676211152273	0.105676211152273	0.134418324332198	0.0812231141884009	0.0830289262338691	0.0923561978253113	0.0989735024906563	0.107453477522093	0.0996389489521575	0.0996389489521575	0.0857450910512292	0.0832177254737007	0.0814896200598216	0.0895174620732162	0.0855465557142173	0.0854808901708762	0.0929285564774929	0.0860812070019263	0.091971547574237	0.0916013115362323	0.0887128391760087	0.0943493431451429	0.085220751543604	0.0910587725081667	0.0891107789595831	0.089272386277311	0.0831607309286451	0.0842797995828037	0.0922538551151932	0.0852854106967175	0.0971541068941742	0.0871184345205073	0.0871184345205073	0.0883857417738501	0.0914491012106597	0.0940050843975512	0.088009098226917	0.0890618484951379	0.0870078411098366	0.0859697506417301	0.088576677553392	0.0888664210525876
DZA65_RS00045	DZA65_RS00045	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	0.104516461453327	0.104516461453327	0.141640154580502	0.0837707646826593	0.0818343747152942	0.0926293857008059	0.102107619132623	0.107935656586586	0.116183621579846	0.116183621579846	0.0922497376119431	0.0925327551627155	0.0881302296055863	0.0954843072795716	0.0882928653830153	0.100827457782838	0.107153156980377	0.0976350832802692	0.0986092287874114	0.0967990649575373	0.0958257740219213	0.0881302296055863	0.0899023127227792	0.0955690723404345	0.0941016660497934	0.0969816578857399	0.0905205400817999	0.0941016660497934	0.106563321197476	0.0997403197637537	0.103825197458864	0.0916271628656326	0.0916271628656326	0.0985585617491532	0.0950138121323839	0.102716003664759	0.0937135670789018	0.0901259200269718	0.0934851274051036	0.0858626244702258	0.0917391812635972	0.088993781274181
DZA65_RS00050	DZA65_RS00050	ribonuclease Z	0.0818349630073064	0.0818349630073064	0.103992198366845	0.0642119240375947	0.0633500889731483	0.0730908772627193	0.0793829793994258	0.0814655969936028	0.0846156709977073	0.0846156709977073	0.0691496060028708	0.0661569865221592	0.0649823141741307	0.0703531812925986	0.0662300423133627	0.0729721094032824	0.0781053639973561	0.0705591270279496	0.0781625757197412	0.0736451080188444	0.0751846615650344	0.074623283923136	0.0690567401756219	0.0740818513699582	0.0716385128677916	0.0687219102146018	0.0698518423382303	0.0717512514180141	0.07765459439728	0.0746692880285171	0.0766833025792541	0.0673996270985566	0.0673996270985566	0.0758361870512816	0.0720102383941886	0.0797030868345538	0.0702441244367878	0.067691163186407	0.071208520383111	0.0677756740719062	0.0688266142972108	0.0681616867499876
DZA65_RS00055	DZA65_RS00055	glutathione-disulfide reductase	0.0498083906813464	0.0498083906813464	0.0623539751715228	0.039228009670248	0.0394724521315985	0.0431827118105251	0.0467322424432218	0.0502662089696034	0.0527235383639331	0.0527235383639331	0.0457649001983663	0.0451775270484158	0.0458891442773486	0.0466375785169029	0.0473276293654278	0.0462939369715194	0.0521101000936173	0.0453723889778745	0.0489122356611674	0.0501566165661769	0.0492283224019475	0.0511871728219083	0.0472191573952143	0.0488276440396123	0.0457238559096068	0.047773793111925	0.0444118598681685	0.0488416955195006	0.0496749699967943	0.0495540453550053	0.0511697876598941	0.042439874765356	0.042439874765356	0.0470977607995871	0.0436734760151549	0.0487547403331431	0.0442130968069434	0.0434538156374256	0.043545731982195	0.0401896923670395	0.0423192564322474	0.0424528879571529
DZA65_RS00060	DZA65_RS00060	DASS family sodium-coupled anion symporter	0.0709073538730582	0.0709073538730582	0.0870040236546635	0.0569114272431195	0.0579531105708119	0.0635089717622243	0.0719059241695582	0.073869128722099	0.0757289495415058	0.0757289495415058	0.0606562170125597	0.0580936001895531	0.0599214021198493	0.0637139632758527	0.0695555451128301	0.0682159173933239	0.0702949150356785	0.0623371681403319	0.0669243628090932	0.0700030447934901	0.0653825529171107	0.0689662856428388	0.0618373359530492	0.0649444519220175	0.0648016657112823	0.0637661529217287	0.062883618461499	0.0656830305394917	0.0623604068391612	0.0685113990859256	0.0693960934433383	0.06199339553577	0.06199339553577	0.0666881377013854	0.0628943798731473	0.0719914667321671	0.0639594064568708	0.0614295392505283	0.0601874128850937	0.0588436310678733	0.0630666654537528	0.061522657506298
DZA65_RS00065	DZA65_RS00065	adenylosuccinate lyase family protein	0.0746454252703241	0.0746454252703241	0.090961537940143	0.058957473594702	0.0583503341566404	0.0662228779140194	0.0716398317725263	0.0769195947699474	0.0765255955922453	0.0765255955922453	0.0617353041786478	0.0602354258637356	0.0621944506702815	0.0662729495548898	0.0662109688118165	0.0706573799772378	0.071798968260992	0.0665554985557212	0.0689031035837351	0.0680640185872399	0.0664291804376585	0.0689407279136369	0.0624425415484645	0.0670400662396338	0.0657551871353295	0.0637431130159792	0.0609495688069999	0.0661492772257192	0.0714386328917698	0.0709996948739756	0.0703640640692002	0.0628878126949953	0.0628878126949953	0.0674255148551239	0.0641364405748435	0.071369241426474	0.0651186869667465	0.0640634543816095	0.0621221226807016	0.0594370693795289	0.0617137548002564	0.0626413974234802
