locusId	sysName	desc	setATCH99 Time0	setATCH100 Time0	setATCH113 LB	setATCH114 LB	setATCH115 LB	setATCH131 M9	setATCH132 M9	setATCH133 M9	setATCH166 Time0	setATCH167 Time0	setATCH168 PDB	setATCH169 PDB	setATCH170 PDB	setATCH171 Atlantic	setATCH172 Atlantic	setATCH173 Atlantic	setATCH174 Atlantic	setATCH175 Atlantic	setATCH176 Atlantic	setATCH177 Norland	setATCH178 Norland	setATCH179 Norland	setATCH180 Norland	setATCH181 Norland	setATCH182 Norland	setATCH183 Upstate	setATCH184 Upstate	setATCH185 Upstate	setATCH186 Upstate	setATCH187 Upstate	setATCH188 Upstate	setATCH238 Time0	setATCH239 Time0	setATCH240 LB	setATCH241 LB	setATCH242 LB	setATCH243 PDB	setATCH244 PDB	setATCH245 PDB	setATCH246 M9	setATCH247 M9	setATCH248 M9
DZA65_RS00015	DZA65_RS00015	DNA replication/repair protein RecF	0.204024066979465	-0.204024066979465	-0.277548627257191	0.130776363501491	-0.0315447276769502	0.0186971206986166	-0.799107767253206	0.247106630494736	0.133288590928955	-0.133288590928955	-0.272590489550289	-0.324138059483613	-0.977012199677643	-0.129554375189392	0.0698498844779322	-1.14311421411618	0.0603505286339702	-0.0943161099155527	-0.136157739734795	0.665778268768129	-0.733560965150397	-0.661869071646051	-0.120571893532923	-0.0376285123240053	-0.502322429328691	-0.204289461978374	-0.0855341152570051	-0.161906652961946	-0.00240600298118288	0.628792410590772	0.210165465850086	-0.281855593955864	0.281855593955864	-0.181222453079218	-0.215136168615194	-1.38605877642912	-0.366164223363363	-0.404323877607549	0.181487741668885	-0.763646162130782	0.21097381898302	-0.210018661408663
DZA65_RS00025	DZA65_RS00025	MFS transporter	-0.0133622161439298	0.01336221614393	0.19447897494869	0.232085796515256	0.0385811653587055	0.0748846266696046	-0.0787781509983532	0.00948427882896485	-0.120140808874628	0.120140808874628	-0.086686245951506	-0.219200307250107	-0.0620017062760836	-0.212477080740654	0.0995254965515122	-0.0264802658401003	0.0678968909261256	-0.275307298712041	0.0698900934443868	-0.188349091484803	0.00686003814450908	-0.178507354842041	-0.0420754765133454	-0.205852193277818	-0.0585166102019878	-0.0616223198312681	-0.154688273840914	0.046698299357004	-0.171056801588009	-0.244809557627312	0.187928401965087	0.116463116165865	-0.116463116165865	-0.0875195281326984	-0.0476461319020087	-0.108489106985286	-0.0824879494804152	-0.242038693206195	-0.125824089710373	-0.172385196579488	-0.117530950966517	-0.241554878610051
DZA65_RS00030	DZA65_RS00030	16S rRNA (guanine(1516)-N(2))-methyltransferase RsmJ	0.396660509646738	-0.396660509646738	0.224868585543045	-0.066402769531938	0.177927306965908	-0.400691572977276	0.28312632498069	-0.319960840949529	-0.0836745726967737	0.0836745726967735	-0.407758591168577	-0.189379165625053	-0.131355560914253	-0.00807102621600747	-0.548043231782703	0.0149184828344203	-0.669116566674229	-0.0749957630225713	0.456796552506629	-0.470814043398506	-0.017967973781254	0.29050379562693	0.166248000399223	-0.14680645325291	0.206958616693376	-0.0798948743095639	-0.460597813485295	-0.383009709802469	0.300356538532214	-0.350881867513458	-0.702448561927785	-0.249916572853094	0.249916572853094	0.279245918506141	0.410768841728088	0.300670626377357	-0.130273854924357	-0.112481883234126	-0.0249963511997948	-0.0903264571508633	0.275681266808962	-0.113330616518699
DZA65_RS00035	DZA65_RS00035	oligopeptidase A	-0.0234739635380442	0.0234739635380444	-0.140140417991485	-0.114750213754534	-0.116253116996255	-0.0676292565949304	0.0313039621055913	-0.00898299998845897	-0.0630100557007735	0.0630100557007733	-1.40373285514819	-1.76585077391237	-1.38637074967643	-0.110790074964301	-0.339857675919585	-0.232285835245199	-0.276202634522744	-0.520374550563294	-0.481475566813289	-0.313450229419446	-0.319719639500807	-0.431084437103362	-0.383569361822028	-0.331466963557315	-0.137338759571527	-0.139598522999417	-0.202144895537754	-0.310603275695952	-0.262388020745424	-0.415486708391362	-0.152760111117395	0.0536732394045842	-0.0536732394045838	-0.148612562245762	-0.334227359939645	-0.240572058620218	-1.12211346894885	-1.05694964138185	-1.14327913634513	-0.0808157732590076	-0.31036689608798	-0.187302658324402
DZA65_RS00040	DZA65_RS00040	DUF2623 domain-containing protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DZA65_RS00045	DZA65_RS00045	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	0.101768085703383	-0.101768085703383	-0.98621407101486	0.0271695170924915	0.162429169307153	0.159232249195856	0.0333211541665279	-0.0809033196757654	0.511185993212091	-0.511185993212091	-0.0769295103173686	-0.253042183605551	0.0517308883369347	0.392756714094725	0.312012771321385	-0.219662238805113	-0.060484755908499	0.0771639348466063	0.0268350057082849	0.00429222086862213	0.0386028719049089	-0.561483233172471	-0.158196780915392	0.00387212599613096	0.0238766654448488	0.01587567456994	0.351854464862573	0.35103579139549	-0.287706289941448	0.250861337292827	-0.024220593775969	0.0357161284509703	-0.03571612845097	-0.0995132124010372	0.0578694672698881	-0.172202186453038	0.0282877846702665	-0.41861264707681	-0.427621869686006	-0.300405506180954	-0.141165818770725	-0.168843311393804
DZA65_RS00050	DZA65_RS00050	ribonuclease Z	-0.045098521218159	0.0450985212181592	-0.082529248070085	0.0584167296824378	0.074239506333632	-0.0257635511144703	-0.000305095913442743	0.0354509361007165	-0.0252692038731814	0.0252692038731813	-0.0414871598706628	-0.0444795589130518	-0.0164726384670223	0.19338318500613	0.364624415719347	0.027659519069008	0.0266809611845059	0.0724017784190651	-0.239005701267883	0.0567223385659436	-0.0911244194224791	-0.148816965775187	0.0228898200496127	-0.137404708139635	0.0861198450101984	0.100973161966258	0.10214430690887	0.0898414612233241	-0.0592158394079664	-0.00822563959784128	0.0322532349328137	-0.0884963304184794	0.0884963304184796	-0.141268337382664	-0.105780415722788	-0.167951808606593	-0.0133326617749239	-0.12913727480296	-0.161077739515848	-0.238823480041847	-0.0139386482726924	-0.149849809490678
DZA65_RS00055	DZA65_RS00055	glutathione-disulfide reductase	-0.0453980756865593	0.0453980756865596	0.0656161168058835	0.0306604750331306	0.0408382528070764	0.211006767339419	0.0444883128016547	0.0347507533972811	0.00373154835514174	-0.0037315483551419	-0.284233786347117	-0.432868071554241	-0.329719012618801	-0.122745565443605	-0.17662337778462	-0.0460154409516201	-0.231958327061566	-0.0489299072305944	-0.227475829723433	-0.316273250063834	-0.230502865033952	-0.313812490741476	-0.286318126298061	-0.411986737146893	-0.146620836494109	-0.392918648706481	-0.322695016211534	-0.286096371602985	-0.133380675943708	-0.328349623984023	-0.19767915683787	0.0213567892485783	-0.021356789248578	-0.101239650540253	-0.00118254107781235	-0.152802747181188	-0.0733081718156292	-0.128598966482459	-0.155368457150381	0.0315860216331834	0.0212919599233081	-0.0845608650563427
DZA65_RS00060	DZA65_RS00060	DASS family sodium-coupled anion symporter	0.0838263110944089	-0.0838263110944087	0.395466671695798	-0.0467954894622748	-0.145034935105085	-0.236441032182929	0.218978831851743	-0.33450817561855	-0.243742908700654	0.243742908700654	0.443820668360537	0.10604287783561	-0.0348824274365054	0.187936031894614	0.157802865993555	0.0149624386455495	0.133139508074583	0.330491467220703	0.182209720753563	0.351565609592902	0.454106916536377	0.000456668144657835	0.24844941194346	0.204452095051675	0.10798458066927	0.072115736481062	-0.0633419916271487	-0.124872272376006	-0.269074972760414	-0.174720998828797	0.078435175167161	0.217613517313332	-0.217613517313332	-0.175863977373245	-0.0953886456246666	-0.492575217645542	-0.207680326822866	-0.119918302383208	0.25714718306256	-0.0869127270184573	-0.133822439199596	-0.42619258434157
DZA65_RS00065	DZA65_RS00065	adenylosuccinate lyase family protein	-0.0650034747970737	0.065003474797074	0.201978848832534	0.0409101228784252	0.142027370053298	0.112261160914393	-0.125803547520793	-0.152592011644009	-0.0473668029646497	0.0473668029646496	-0.0691516936111929	-0.0537215709457963	-0.28188523973045	-0.165525915699745	-0.110868605008801	-0.146389381845465	-0.155314460263218	-0.079018449197911	-0.0666796114046901	-0.214644290012788	0.0575802749594263	-0.01306711738127	0.230929018840263	-0.0972662322465091	-0.135605910641834	0.0439543218802871	-0.101901530701886	-0.0738455980999396	-0.212179024538327	-0.0677328914403696	0.0246943221607938	0.0551832983759939	-0.0551832983759937	-0.0160461543566723	-0.0380792183082372	-0.0983845563425938	-0.124297249625626	-0.0779372148552582	0.0229484126550275	0.0904079815490531	-0.00568537401691716	-0.0608430278677476
