locusId	sysName	desc	setATCH99 Time0	setATCH100 Time0	setATCH113 LB	setATCH114 LB	setATCH115 LB	setATCH131 M9	setATCH132 M9	setATCH133 M9	setATCH166 Time0	setATCH167 Time0	setATCH168 PDB	setATCH169 PDB	setATCH170 PDB	setATCH171 Atlantic	setATCH172 Atlantic	setATCH173 Atlantic	setATCH174 Atlantic	setATCH175 Atlantic	setATCH176 Atlantic	setATCH177 Norland	setATCH178 Norland	setATCH179 Norland	setATCH180 Norland	setATCH181 Norland	setATCH182 Norland	setATCH183 Upstate	setATCH184 Upstate	setATCH185 Upstate	setATCH186 Upstate	setATCH187 Upstate	setATCH188 Upstate	setATCH238 Time0	setATCH239 Time0	setATCH240 LB	setATCH241 LB	setATCH242 LB	setATCH243 PDB	setATCH244 PDB	setATCH245 PDB	setATCH246 M9	setATCH247 M9	setATCH248 M9
DZA65_RS00015	DZA65_RS00015	DNA replication/repair protein RecF	0.102820325416088	0.102820325416088	0.149731880603771	0.104922495877321	0.103847992022494	0.148596024384722	0.151190215598744	0.127995229608799	0.106580311555932	0.106580311555932	0.126846674618243	0.129711999393248	0.131751369089495	0.125148752608614	0.16348755813499	0.163877208107254	0.135386201168807	0.163287380743691	0.137554170634277	0.145545603833754	0.133521293154123	0.143893457070753	0.112632243461868	0.146707460899836	0.122318194571288	0.131534048674561	0.129456812363225	0.147988861747114	0.143810955806207	0.163850547910048	0.13499923571187	0.0932478601295845	0.0932478601295845	0.121048720821347	0.0996042431039961	0.129309705879037	0.109032763699504	0.120004928413543	0.113586725889865	0.132124636047836	0.109441516780266	0.104501772046835
DZA65_RS00025	DZA65_RS00025	MFS transporter	0.0683608835486286	0.0683608835486286	0.0741273931848876	0.0846441314602905	0.076912983418937	0.0957477167137876	0.0899799592788046	0.0833218932373015	0.0740401675831786	0.0740401675831786	0.0875154476932334	0.0819950150986232	0.0817138986652129	0.0738994884391665	0.121397401586414	0.119348295000409	0.0943621492635757	0.0893753363710603	0.0865526386361821	0.104398089913189	0.0843628919897388	0.102420244557356	0.0922417873964359	0.0868527407907747	0.0788862264075243	0.0834881693317008	0.0994532552000903	0.0782919878773454	0.101625619697211	0.0868501483231938	0.0896491006716638	0.0549967193045501	0.0549967193045501	0.0756788061430028	0.069850926530042	0.0716157491087738	0.0817433243478266	0.0802953450764805	0.0848022920178334	0.0899953973393261	0.0682396459916247	0.0746741979383268
DZA65_RS00030	DZA65_RS00030	16S rRNA (guanine(1516)-N(2))-methyltransferase RsmJ	0.13960869826328	0.13960869826328	0.259832925012872	0.164866876423589	0.189908312634282	0.189830965310253	0.174107959503369	0.221603969393298	0.188147362747709	0.188147362747709	0.231180130910494	0.142957050664547	0.221780162756481	0.162353738641819	0.245469810271748	0.217274868311983	0.206743336214176	0.205139226277714	0.160529594077219	0.169691353099189	0.15597848734485	0.219611747305073	0.200644977503387	0.197693253359329	0.190138423281681	0.193719573194365	0.20750217949007	0.236675390630499	0.193757505191781	0.232483496126592	0.217404775006907	0.183131420781222	0.183131420781222	0.176312321883977	0.191950652049041	0.160170980613249	0.172128906289266	0.233743583169133	0.169844122096779	0.175471668680194	0.151964694042515	0.21161440333629
DZA65_RS00035	DZA65_RS00035	oligopeptidase A	0.0503385331207447	0.0503385331207447	0.0730283887968207	0.0609488105488891	0.0615536746844455	0.0640806094953415	0.0654097025140002	0.0643955881025256	0.0475888208807526	0.0475888208807526	0.0861583679204602	0.0888811486560826	0.0792226847508613	0.0665839761682965	0.0755116012650887	0.0837281674387013	0.0700039926091462	0.0688161609059613	0.0706990803149083	0.0629604769816683	0.0658657708663733	0.0694625828123915	0.0646807236060795	0.0711715215413079	0.0617183620541956	0.0654907308739287	0.0650251782844307	0.0618564423602945	0.0641684925086875	0.0668581004022044	0.0694977089148314	0.0464449019461385	0.0464449019461385	0.0582291650835766	0.0580273231354559	0.0574462593402325	0.0683963950810895	0.0812081697829361	0.0703746046412604	0.0579407887256038	0.0582363085501156	0.053225671585911
DZA65_RS00040	DZA65_RS00040	DUF2623 domain-containing protein	0.184988437892636	0.184988437892636	0.189736128932878	0.223167533494552	0.255671365527473	0.177773945558047	0.175987919912099	0.167409313332915	0.201661639150752	0.201661639150752	0.202319259223498	0.221698092160869	0.249067583817326	0.215802291052085	0.21016025119322	0.204065867593991	0.139388402032631	0.247082062450608	0.196353882087892	0.2967331664082	0.248113426199037	0.222197515042939	0.202025665564077	0.207696750365572	0.220187793932808	0.235124930676883	0.210977008762781	0.263125868527999	0.227171002997453	0.170792717572698	0.146483195297301	0.18322397305274	0.18322397305274	0.205501649819798	0.175243344863189	0.250814563714355	0.207642325479571	0.187346341870162	0.183713219580434	0.254891336326307	0.245216207280817	0.217832469223608
DZA65_RS00045	DZA65_RS00045	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	0.0904316675372642	0.0904316675372642	0.10822879718803	0.10731691816798	0.0992697457102696	0.117756891636661	0.111912305104107	0.13242602511679	0.0927701172586975	0.0927701172586975	0.0945897590729252	0.11884733567621	0.116830009237277	0.104851919002029	0.177211571455172	0.159250630786052	0.124032048896935	0.130072810216629	0.109643027692213	0.147483477338555	0.128602410413438	0.199625597685426	0.157381767360517	0.130777789059859	0.151423179650788	0.123784457701755	0.113973917957951	0.130863907153203	0.138743152259669	0.122108743336766	0.124276681311784	0.0911681111141711	0.0911681111141711	0.0995004430630772	0.0899792934337595	0.110811726844552	0.0955457789939443	0.108816072142431	0.103701540677738	0.0987273315503497	0.0928435467645479	0.0926371833445997
DZA65_RS00050	DZA65_RS00050	ribonuclease Z	0.0796856970134339	0.0796856970134339	0.109065637707218	0.0835543482716809	0.0900354628293205	0.100865874644361	0.105073312392223	0.102793490289179	0.0766822598743655	0.0766822598743655	0.101243484782184	0.100941791003635	0.110390901713073	0.0909193093111722	0.136126386161689	0.125171720838056	0.107428926249342	0.100176616445309	0.114549528081773	0.107206622831432	0.100451177785554	0.100919516706798	0.0938950792590134	0.115250894037957	0.0999540504520323	0.103903571603887	0.106214037925516	0.0910075943198772	0.107025752499714	0.116428183696791	0.100127083028265	0.0772081485412643	0.0772081485412643	0.0904691058826512	0.101111378061376	0.0968511158259422	0.0841873563720435	0.0855282672685239	0.0887389697273665	0.0820161308909087	0.0845355216769079	0.0938044959671887
DZA65_RS00055	DZA65_RS00055	glutathione-disulfide reductase	0.0511009391696763	0.0511009391696763	0.0656188008985643	0.0541617926630112	0.053585188650621	0.0609150415965943	0.0627003229865561	0.061484111712924	0.0489645680245082	0.0489645680245082	0.0592470451664798	0.0562887828270672	0.0573628950029465	0.0563906824638393	0.0691293587935321	0.0759039990152993	0.0595446895844278	0.0626379825637993	0.0625576454534878	0.0629515366990666	0.0568208551619836	0.0642061323510169	0.0629032326532276	0.0664812703278278	0.0614908045023418	0.0673292387801304	0.0814923357041455	0.0641529403824421	0.0639937561301974	0.0705264778061046	0.0628920646950377	0.0437323158341438	0.0437323158341438	0.0580816264345858	0.0505505947689527	0.0495962360137328	0.0548279630014906	0.056868159633962	0.0566997132059416	0.0522488150813397	0.0556746043181836	0.0601852687817484
DZA65_RS00060	DZA65_RS00060	DASS family sodium-coupled anion symporter	0.0569783134021189	0.0569783134021189	0.0818625558253433	0.0719107396845383	0.0757598820383894	0.0825995835101646	0.0891034105780698	0.0870947422192802	0.0784368970997938	0.0784368970997938	0.0716328131776375	0.0700830000540506	0.0740202555977008	0.0690511099776432	0.0999508894813966	0.0901120615235535	0.0775856857730885	0.0867012918875432	0.0779691279542696	0.07649488336328	0.0876798216475126	0.0801914417800894	0.0678181832719491	0.0761152776136394	0.0835084970927339	0.0718471090813985	0.0798357144035173	0.0715250969082592	0.103847877797494	0.0867023862292383	0.0744467159661113	0.0586555989206413	0.0586555989206413	0.0634331914174268	0.0721228507722201	0.0720401460927795	0.0721576401987556	0.0718632854183487	0.0657367815731194	0.0622815389424233	0.0691014914614562	0.0718255633273357
DZA65_RS00065	DZA65_RS00065	adenylosuccinate lyase family protein	0.0743034468775441	0.0743034468775441	0.0977992880293003	0.0760829793711025	0.0714329724021057	0.0922162129740387	0.089198618496652	0.0850182833424958	0.0665734020230326	0.0665734020230326	0.0753470153822207	0.0844147312249142	0.076532370594092	0.0767236179934534	0.101172903147712	0.116228062907695	0.10172012879366	0.0908912227610411	0.0905971743982898	0.0937997393936792	0.0759986669894323	0.0964670424795582	0.0757698763834395	0.0923224516529002	0.0819996947789828	0.0831414709785406	0.0951336069603703	0.0954342168425206	0.0860997579722749	0.0986636608560094	0.0812707501771083	0.0656821026983305	0.0656821026983304	0.0774975963498645	0.0672337009740226	0.0851544272747344	0.0710040313009861	0.0796164301503144	0.0722461872201964	0.0719473840933719	0.0692716454147529	0.0750444196494248
